Unique_ID,Marathi,Urdu,Hindi,English,History,Science,Geography,Drawing,Sports,Environmental Studies,Math,Computer,Interest
stud_7389,48,63,48,29,59,53,43,36,33,47,22,68,"Urdu, Computer"
stud_7390,74,49,49,56,74,53,39,69,47,23,70,25,"Marathi, History, Math"
stud_7391,72,54,44,37,39,56,51,48,75,74,54,29,"Sports, Environmental Studies"
stud_7392,35,47,41,70,29,57,25,23,52,66,73,21,"English, Math"
stud_7393,60,54,68,70,25,57,43,22,33,44,77,54,"English, Math"
stud_7394,55,72,74,46,73,76,25,74,23,36,49,54,"Hindi, Science, Drawing"
stud_7395,24,73,51,44,45,68,23,22,45,23,48,30,"Urdu, Science"
stud_7396,25,36,73,22,22,51,78,70,32,62,35,39,"Hindi, Geography"
stud_7397,59,54,33,76,58,57,47,37,48,67,58,77,"English, Computer"
stud_7398,70,51,47,51,66,44,65,30,57,79,79,73,"Environmental Studies, Math, Computer"
stud_7399,21,72,45,50,32,37,65,64,33,25,63,77,"Urdu, Computer"
stud_7400,47,80,69,49,60,79,38,57,30,51,53,51,"Urdu, Science"
stud_7401,50,61,52,51,25,39,74,34,47,25,77,61,"Geography, Math"
stud_7402,50,24,32,44,66,27,80,41,39,61,40,72,"Geography, Computer"
stud_7403,27,57,52,46,37,59,24,71,78,20,76,50,"Sports, Math"
stud_7404,56,44,78,27,54,58,49,70,53,68,40,25,"Hindi, Drawing"
stud_7405,56,71,52,28,61,50,50,65,71,43,65,77,"Urdu, Sports, Computer"
stud_7406,55,21,70,27,23,55,53,33,69,23,42,20,"Hindi, Sports"
stud_7407,71,74,20,60,34,63,54,30,40,38,28,30,"Marathi, Urdu"
stud_7408,36,70,56,34,70,56,67,43,56,68,31,60,"Urdu, History, Environmental Studies"
stud_7409,47,40,73,57,60,22,41,37,37,58,45,21,"Hindi, History"
stud_7410,27,54,34,52,55,33,71,79,25,42,58,39,"Geography, Drawing"
stud_7411,48,67,52,28,66,66,75,20,22,40,67,26,"Urdu, Geography, Math"
stud_7412,28,30,29,76,29,70,67,31,66,78,46,29,"English, Environmental Studies"
stud_7413,69,55,43,68,32,65,36,30,61,77,62,73,"Environmental Studies, Computer"
stud_7414,70,67,77,29,56,55,73,51,73,42,67,41,"Hindi, Geography, Sports"
stud_7415,59,31,35,48,73,27,22,45,50,43,64,62,"History, Math"
stud_7416,68,57,40,35,46,80,22,67,64,53,45,28,"Marathi, Science"
stud_7417,21,41,29,29,49,30,61,43,73,38,50,38,"Geography, Sports"
stud_7418,77,65,76,53,62,65,61,38,60,51,63,74,"Marathi, Hindi"
stud_7419,72,65,26,27,20,24,24,69,52,26,47,46,"Marathi, Drawing"
stud_7420,73,36,58,45,40,70,37,27,42,80,72,72,"Marathi, Environmental Studies"
stud_7421,35,52,25,63,26,32,23,25,73,64,77,59,"Sports, Math"
stud_7422,28,45,56,64,41,64,71,38,61,40,43,20,"English, Science, Geography"
stud_7423,76,33,26,21,68,47,49,73,69,55,50,30,"Marathi, Drawing"
stud_7424,46,57,76,71,63,25,65,34,38,37,70,53,"Hindi, English"
stud_7425,30,26,52,21,69,78,35,77,59,62,40,36,"Science, Drawing"
stud_7426,80,21,24,31,57,49,60,47,47,35,61,76,"Marathi, Computer"
stud_7427,46,41,71,35,56,23,28,59,25,53,66,69,"Hindi, Computer"
stud_7428,53,21,32,68,68,42,58,57,67,56,69,47,"English, History, Math"
stud_7429,57,32,28,20,71,32,28,74,52,50,42,38,"History, Drawing"
stud_7430,74,64,52,22,42,77,36,57,56,20,76,67,"Science, Math"
stud_7431,79,79,27,48,76,59,51,51,48,51,62,55,"Marathi, Urdu, History"
stud_7432,39,56,21,60,33,68,41,70,33,72,52,62,"Drawing, Environmental Studies"
stud_7433,34,49,69,62,23,27,55,35,72,78,48,75,"Environmental Studies, Computer"
stud_7434,35,75,37,74,68,41,80,68,24,28,45,65,"Urdu, Geography"
stud_7435,34,77,43,48,35,47,37,45,28,25,25,34,"Urdu, English"
stud_7436,60,68,63,29,68,40,40,62,78,50,34,67,"Urdu, History, Sports"
stud_7437,23,23,47,58,29,25,59,28,71,57,52,72,"Sports, Computer"
stud_7438,26,64,40,36,33,67,46,79,54,51,60,53,"Science, Drawing"
stud_7439,64,63,52,21,45,53,43,63,64,79,78,32,"Environmental Studies, Math"
stud_7440,39,79,60,30,70,64,44,75,62,25,22,44,"Urdu, Drawing"
stud_7441,65,23,68,37,62,77,80,77,57,31,47,69,"Science, Geography, Drawing"
stud_7442,77,43,49,45,32,42,27,23,39,79,35,63,"Marathi, Environmental Studies"
stud_7443,70,34,36,25,63,78,21,51,33,27,75,36,"Science, Math"
stud_7444,42,75,72,56,21,59,79,63,52,66,53,41,"Urdu, Geography"
stud_7445,60,23,62,77,25,70,59,43,57,37,52,31,"English, Science"
stud_7446,50,62,60,40,77,57,54,66,72,45,53,25,"History, Sports"
stud_7447,34,46,40,76,68,38,22,79,51,68,78,40,"Drawing, Math"
stud_7448,20,46,20,36,43,27,39,60,63,48,70,61,"Sports, Math"
stud_7449,26,78,64,70,42,26,50,51,36,61,72,73,"Urdu, Computer"
stud_7450,61,71,21,71,48,35,20,28,66,40,56,23,"Urdu, English, Sports"
stud_7451,30,46,78,65,64,45,51,54,32,36,57,65,"Hindi, English, Computer"
stud_7452,27,55,53,69,52,37,38,64,80,38,43,29,"English, Sports"
stud_7453,21,51,21,24,66,37,24,66,55,36,75,32,"History, Drawing, Math"
stud_7454,32,32,28,39,20,30,71,63,75,32,34,79,"Sports, Computer"
stud_7455,54,50,67,23,63,60,80,66,35,63,73,64,"Geography, Math"
stud_7456,60,62,23,30,45,54,68,66,51,32,71,31,"Geography, Math"
stud_7457,71,73,42,78,20,46,42,54,79,51,30,69,"English, Sports"
stud_7458,52,54,47,75,68,42,20,23,71,24,56,36,"English, Sports"
stud_7459,58,61,22,70,29,26,56,59,80,77,63,24,"Sports, Environmental Studies"
stud_7460,21,55,24,25,38,34,25,38,42,24,49,72,"Urdu, Computer"
stud_7461,50,40,76,41,66,71,22,63,50,32,61,58,"Hindi, Science"
stud_7462,67,37,56,27,74,53,35,26,69,33,62,66,"History, Sports"
stud_7463,24,64,74,71,22,20,56,57,49,46,53,68,"Hindi, English"
stud_7464,27,26,76,59,34,64,26,38,24,80,48,52,"Hindi, Environmental Studies"
stud_7465,44,64,55,47,47,21,42,42,49,26,69,68,"Math, Computer"
stud_7466,75,45,30,79,78,38,70,29,51,62,30,75,"English, History"
stud_7467,80,59,62,74,26,71,54,74,79,61,72,21,"Marathi, Sports"
stud_7468,22,44,20,47,29,49,67,58,31,66,38,45,"Geography, Environmental Studies"
stud_7469,70,77,59,76,26,69,70,55,24,66,31,24,"Urdu, English"
stud_7470,25,67,22,77,61,75,37,61,78,79,23,44,"Sports, Environmental Studies"
stud_7471,65,79,20,21,52,65,31,38,31,72,26,29,"Urdu, Environmental Studies"
stud_7472,55,52,23,73,58,56,72,79,38,65,31,42,"English, Drawing"
stud_7473,60,36,79,28,50,34,45,33,72,39,37,30,"Hindi, Sports"
stud_7474,23,28,36,50,42,23,64,55,60,37,39,43,"Geography, Sports"
stud_7475,40,73,57,76,29,21,71,59,40,75,73,73,"English, Environmental Studies"
stud_7476,76,79,39,41,69,23,46,36,44,73,44,26,"Marathi, Urdu"
stud_7477,59,63,23,38,54,59,47,53,71,53,49,29,"Urdu, Sports"
stud_7478,21,41,28,73,42,62,39,77,47,53,41,76,"Drawing, Computer"
stud_7479,29,56,56,35,45,53,39,71,48,53,59,50,"Drawing, Math"
stud_7480,40,69,67,24,56,34,32,37,40,20,39,49,"Urdu, Hindi"
stud_7481,56,78,64,49,32,33,40,39,78,77,51,20,"Urdu, Sports, Environmental Studies"
stud_7482,37,33,33,37,25,21,33,74,57,47,80,58,"Drawing, Math"
stud_7483,31,79,47,40,25,50,70,49,80,77,76,66,"Urdu, Sports"
stud_7484,51,42,29,54,26,33,78,68,59,44,71,57,"Geography, Math"
stud_7485,33,60,43,33,68,48,44,51,67,49,59,29,"History, Sports"
stud_7486,46,41,51,67,68,31,67,80,36,70,27,40,"Drawing, Environmental Studies"
stud_7487,40,74,21,45,72,37,71,31,49,77,23,58,"Urdu, Environmental Studies"
stud_7488,79,50,51,57,29,74,57,48,27,62,55,78,"Marathi, Computer"
stud_7489,72,39,28,60,80,58,40,22,61,72,53,44,"Marathi, History, Environmental Studies"
stud_7490,21,22,20,78,30,44,58,80,40,49,42,74,"English, Drawing"
stud_7491,76,41,64,38,58,64,48,61,31,24,76,50,"Marathi, Hindi, Science, Math"
stud_7492,21,55,78,69,67,72,60,42,79,59,39,63,"Hindi, Sports"
stud_7493,21,24,56,52,33,44,71,50,21,39,53,62,"Geography, Computer"
stud_7494,28,64,52,75,52,31,22,50,77,51,71,26,"English, Sports"
stud_7495,66,40,25,45,30,76,74,42,55,50,73,36,"Science, Geography"
stud_7496,26,80,69,59,34,32,64,35,39,34,22,78,"Urdu, Computer"
stud_7497,76,77,70,68,22,71,79,20,42,34,51,49,"Urdu, Geography"
stud_7498,69,48,34,29,68,74,58,60,25,74,21,30,"Marathi, Science, Environmental Studies"
stud_7499,36,49,21,44,26,47,34,22,27,26,23,35,"Urdu, Science"
stud_7500,36,24,23,35,23,39,68,67,42,61,47,49,"Geography, Drawing"
stud_7501,31,44,25,42,73,49,46,36,41,51,48,74,"History, Computer"
stud_7502,22,23,54,76,22,74,24,25,38,54,22,20,"English, Science"
stud_7503,24,53,40,72,61,23,28,55,64,78,45,41,"English, Environmental Studies"
stud_7504,44,29,44,48,59,35,53,72,57,36,54,45,"History, Drawing"
stud_7505,64,71,43,27,70,65,57,71,61,54,32,21,"Urdu, History, Drawing"
stud_7506,61,71,30,72,70,29,75,62,66,66,26,53,"English, Geography"
stud_7507,30,61,53,27,72,39,67,61,73,59,71,48,"History, Sports"
stud_7508,26,52,23,34,66,31,38,49,24,22,54,74,"History, Computer"
stud_7509,69,30,68,73,39,77,57,48,55,41,37,45,"English, Science"
stud_7510,57,31,39,25,55,79,58,30,62,36,39,63,"Science, Computer"
stud_7511,58,41,68,74,80,78,69,80,76,35,63,61,"History, Science, Drawing"
stud_7512,56,73,37,72,45,50,74,45,28,57,66,74,"Urdu, Geography, Computer"
stud_7513,78,59,50,74,79,50,53,21,36,30,79,52,"Marathi, History, Math"
stud_7514,52,74,78,37,48,26,55,42,38,67,22,33,"Urdu, Hindi"
stud_7515,61,76,58,76,56,32,78,73,24,69,52,72,"Urdu, English, Geography"
stud_7516,76,28,55,71,56,65,71,41,42,29,24,72,"Marathi, Computer"
stud_7517,59,23,71,31,71,40,73,30,60,66,29,67,"Hindi, History, Geography"
stud_7518,65,25,31,37,70,39,67,71,37,69,28,48,"History, Drawing"
stud_7519,28,25,25,38,28,79,64,23,21,39,65,68,"Science, Computer"
stud_7520,44,36,53,42,37,48,45,71,38,42,32,27,"Hindi, Drawing"
stud_7521,47,41,49,39,35,36,68,45,35,70,78,62,"Environmental Studies, Math"
stud_7522,71,25,78,24,44,56,69,67,49,38,58,53,"Marathi, Hindi"
stud_7523,39,25,32,47,75,70,40,20,51,26,24,74,"History, Computer"
stud_7524,22,38,62,50,75,46,35,52,80,70,50,34,"History, Sports"
stud_7525,25,45,37,30,35,38,26,49,45,32,39,74,"Drawing, Computer"
stud_7526,29,62,68,42,56,49,20,75,61,43,22,54,"Hindi, Drawing"
stud_7527,47,22,50,52,62,59,65,58,49,52,43,29,"History, Geography"
stud_7528,43,49,74,25,52,28,27,31,33,76,51,80,"Environmental Studies, Computer"
stud_7529,75,32,57,72,53,38,30,30,26,66,43,62,"Marathi, English"
stud_7530,78,48,21,70,66,43,42,28,55,35,27,71,"Marathi, Computer"
stud_7531,78,74,42,77,58,59,40,38,65,56,21,70,"Marathi, English"
stud_7532,61,60,75,47,69,59,55,38,41,66,25,42,"Hindi, History"
stud_7533,48,76,30,79,49,41,76,46,79,39,77,71,"English, Sports, Math"
stud_7534,61,22,59,70,35,77,34,50,20,69,23,42,"English, Science"
stud_7535,33,52,33,76,70,74,44,47,47,70,60,43,"English, Science"
stud_7536,54,49,39,28,67,74,32,70,72,49,28,79,"Science, Computer"
stud_7537,38,65,40,46,49,46,34,35,53,38,80,62,"Urdu, Math"
stud_7538,25,33,33,41,65,28,31,69,41,49,33,48,"History, Drawing"
stud_7539,68,64,73,70,64,76,77,68,68,45,28,32,"Science, Geography"
stud_7540,30,24,78,30,27,56,56,80,70,62,30,64,"Hindi, Drawing"
stud_7541,61,53,73,71,25,33,71,22,52,67,22,62,"Hindi, English, Geography"
stud_7542,68,50,45,69,51,55,77,39,37,56,36,20,"English, Geography"
stud_7543,67,24,75,40,24,53,62,37,49,56,20,65,"Marathi, Hindi"
stud_7544,44,22,22,50,41,34,39,57,46,29,44,69,"Drawing, Computer"
stud_7545,31,43,73,69,38,56,61,22,63,77,65,46,"Hindi, Environmental Studies"
stud_7546,68,21,60,42,55,54,80,40,28,27,29,33,"Marathi, Geography"
stud_7547,67,68,80,63,35,80,61,54,54,33,32,78,"Hindi, Science, Computer"
stud_7548,69,53,23,58,72,29,21,70,39,23,76,24,"History, Math"
stud_7549,55,76,22,28,46,62,48,34,64,27,77,45,"Urdu, Math"
stud_7550,21,53,38,43,31,41,31,23,61,63,36,47,"Sports, Environmental Studies"
stud_7551,61,76,48,33,29,72,52,38,44,67,78,65,"Urdu, Math"
stud_7552,48,44,20,55,79,32,23,56,20,59,72,27,"History, Math"
stud_7553,50,40,73,53,54,28,71,37,74,31,52,70,"Hindi, Sports"
stud_7554,42,55,29,38,53,45,77,54,69,21,51,27,"Geography, Sports"
stud_7555,54,67,78,60,25,38,31,78,24,63,56,31,"Urdu, Hindi, Drawing"
stud_7556,40,56,48,32,61,44,66,37,52,47,42,32,"History, Geography"
stud_7557,47,77,59,23,34,38,22,31,70,39,39,53,"Urdu, Sports"
stud_7558,29,53,61,48,65,57,45,78,27,26,21,36,"History, Drawing"
stud_7559,65,40,48,52,32,76,48,32,55,77,47,53,"Science, Environmental Studies"
stud_7560,63,78,66,21,73,34,60,58,78,50,30,32,"Urdu, History, Sports"
stud_7561,48,58,47,67,68,29,51,25,70,27,28,69,"Sports, Computer"
stud_7562,33,43,60,65,67,37,52,57,41,33,35,67,"English, History, Computer"
stud_7563,48,39,59,69,59,48,21,58,42,60,46,39,"English, Environmental Studies"
stud_7564,20,27,76,51,67,40,23,22,67,64,53,77,"Hindi, Computer"
stud_7565,56,65,51,65,50,50,49,22,66,30,43,41,"Urdu, English, Sports"
stud_7566,65,41,78,80,77,67,78,41,72,63,36,77,"Hindi, English, Geography"
stud_7567,62,73,66,59,45,78,65,50,21,80,31,69,"Science, Environmental Studies"
stud_7568,73,65,40,76,36,44,47,28,28,73,21,30,"Marathi, English, Environmental Studies"
stud_7569,33,36,66,68,34,69,60,23,30,80,74,44,"Environmental Studies, Math"
stud_7570,71,36,60,73,77,33,44,51,70,30,33,24,"English, History"
stud_7571,33,67,66,45,42,30,68,22,37,77,69,38,"Environmental Studies, Math"
stud_7572,21,44,44,42,50,33,23,75,32,66,21,67,"Drawing, Computer"
stud_7573,65,68,45,68,68,55,66,45,75,80,64,65,"Sports, Environmental Studies"
stud_7574,52,79,35,32,71,48,73,36,56,74,33,42,"Urdu, Environmental Studies"
stud_7575,37,50,77,76,21,79,40,48,56,29,78,54,"Science, Math"
stud_7576,78,63,55,61,21,80,62,24,26,52,54,58,"Marathi, Science"
stud_7577,73,68,32,37,43,50,45,67,71,56,46,78,"Marathi, Computer"
stud_7578,75,36,70,34,45,73,57,20,60,41,36,33,"Marathi, Science"
stud_7579,61,69,74,41,36,58,44,74,79,76,25,38,"Sports, Environmental Studies"
stud_7580,36,33,78,22,20,77,33,66,55,58,65,29,"Hindi, Science"
stud_7581,71,30,26,46,72,23,34,57,49,25,23,77,"History, Computer"
stud_7582,42,45,67,56,65,77,72,52,75,34,57,78,"Science, Computer"
stud_7583,54,40,45,51,56,62,73,58,48,77,29,30,"Geography, Environmental Studies"
stud_7584,49,21,23,73,69,79,42,62,44,63,30,67,"English, Science"
stud_7585,63,79,24,32,67,35,67,36,58,49,26,61,"Urdu, History, Geography"
stud_7586,29,37,73,31,30,22,28,33,30,79,69,80,"Environmental Studies, Computer"
stud_7587,26,45,72,22,24,79,73,53,62,64,29,49,"Science, Geography"
stud_7588,54,77,35,68,61,24,29,48,20,29,54,80,"Urdu, Computer"
stud_7589,62,36,76,48,33,56,29,38,40,80,56,42,"Hindi, Environmental Studies"
stud_7590,28,35,45,40,35,24,23,24,76,45,41,70,"Sports, Computer"
stud_7591,68,27,62,57,68,50,44,26,57,73,33,24,"Marathi, History, Environmental Studies"
stud_7592,80,75,52,39,69,69,45,41,56,72,75,43,"Marathi, Urdu, Math"
stud_7593,50,41,50,56,36,69,20,79,71,73,77,64,"Drawing, Math"
stud_7594,76,26,55,63,62,60,52,27,52,53,26,51,"Marathi, English"
stud_7595,62,52,43,71,51,67,29,32,41,28,74,45,"English, Math"
stud_7596,41,64,22,37,66,74,23,35,43,48,68,58,"Science, Math"
stud_7597,22,40,48,54,64,31,21,31,56,41,31,66,"History, Computer"
stud_7598,26,62,57,45,70,67,53,31,21,79,30,27,"History, Environmental Studies"
stud_7599,25,52,33,47,49,36,70,74,70,45,78,22,"Drawing, Math"
stud_7600,47,31,29,44,70,42,54,58,70,29,68,21,"History, Sports, Math"
stud_7601,73,62,74,63,73,74,73,68,33,45,47,73,"Marathi, Hindi, History, Science, Geography, Computer"
stud_7602,55,21,38,44,33,59,41,75,63,74,42,37,"Drawing, Environmental Studies"
stud_7603,80,24,77,50,46,27,37,54,61,57,42,68,"Marathi, Hindi"
stud_7604,75,33,26,61,63,73,46,30,31,25,79,79,"Marathi, Math, Computer"
stud_7605,57,55,72,34,78,32,33,51,45,26,28,61,"Hindi, History"
stud_7606,41,77,30,33,73,75,29,43,34,76,50,61,"Urdu, Environmental Studies"
stud_7607,31,78,35,24,66,68,80,79,34,51,56,43,"Geography, Drawing"
stud_7608,55,77,68,21,48,57,47,55,69,41,63,67,"Urdu, Sports"
stud_7609,63,50,79,48,23,33,34,58,69,59,51,78,"Hindi, Computer"
stud_7610,52,57,56,52,78,63,41,24,43,63,21,45,"History, Science, Environmental Studies"
stud_7611,72,51,35,20,46,73,75,61,70,47,63,43,"Science, Geography"
stud_7612,27,71,30,49,29,61,46,23,66,56,71,77,"Urdu, Math, Computer"
stud_7613,39,38,51,30,54,32,41,76,40,64,71,64,"Drawing, Math"
stud_7614,34,77,53,73,71,69,50,69,41,42,77,57,"Urdu, English, Math"
stud_7615,70,69,57,46,40,21,37,70,24,78,43,21,"Marathi, Drawing, Environmental Studies"
stud_7616,55,48,46,68,63,27,77,20,55,37,28,39,"English, Geography"
stud_7617,44,35,62,68,70,26,50,24,22,24,67,59,"English, History"
stud_7618,55,35,57,80,67,80,55,23,63,40,57,46,"English, History, Science"
stud_7619,77,51,56,75,71,76,38,27,27,50,33,47,"Marathi, Science"
stud_7620,27,29,45,23,23,28,78,32,71,76,24,69,"Geography, Environmental Studies"
stud_7621,55,72,67,58,25,73,55,79,40,23,36,36,"Science, Drawing"
stud_7622,24,63,74,38,28,57,23,26,77,26,58,39,"Hindi, Sports"
stud_7623,44,70,24,67,51,64,53,69,26,29,49,32,"Urdu, Drawing"
stud_7624,67,35,42,54,28,53,20,40,71,32,21,30,"Marathi, Sports"
stud_7625,40,67,23,47,35,35,79,20,64,22,72,59,"Geography, Math"
stud_7626,37,64,23,46,50,78,67,71,31,66,68,40,"Science, Drawing"
stud_7627,53,21,22,51,72,74,66,63,62,40,26,46,"History, Science"
stud_7628,61,77,68,80,45,67,44,45,39,32,72,24,"Urdu, English"
stud_7629,66,33,36,80,24,79,21,63,22,47,59,38,"English, Science"
stud_7630,66,45,76,71,67,57,52,52,51,44,51,51,"Hindi, English"
stud_7631,34,59,24,23,37,33,26,37,61,63,39,58,"Sports, Environmental Studies"
stud_7632,39,69,80,41,79,30,62,67,75,61,42,27,"Hindi, History"
stud_7633,73,56,70,31,77,63,39,56,69,68,58,24,"Marathi, History"
stud_7634,63,78,40,63,28,42,26,52,29,67,69,42,"Urdu, Math"
stud_7635,54,76,57,65,35,79,46,59,50,69,72,77,"Science, Computer"
stud_7636,75,57,70,60,77,79,63,64,70,57,75,20,"History, Science"
stud_7637,56,57,49,77,20,25,55,49,39,64,78,79,"Math, Computer"
stud_7638,51,71,20,20,57,38,71,78,20,54,45,66,"Urdu, Geography, Drawing"
stud_7639,60,46,27,49,64,57,34,42,74,51,23,31,"History, Sports"
stud_7640,28,79,22,73,30,58,38,58,59,58,78,55,"Urdu, Math"
stud_7641,32,35,20,75,43,60,80,50,25,80,26,78,"Geography, Environmental Studies, Computer"
stud_7642,36,74,75,43,21,49,54,42,49,76,55,73,"Hindi, Environmental Studies"
stud_7643,63,23,27,38,46,72,65,75,69,80,75,38,"Drawing, Environmental Studies, Math"
stud_7644,80,63,30,52,27,26,63,54,26,29,42,66,"Marathi, Computer"
stud_7645,25,66,35,77,34,49,72,32,48,33,50,75,"English, Computer"
stud_7646,41,36,29,45,55,76,58,35,55,61,56,58,"Science, Environmental Studies"
stud_7647,71,42,52,58,73,22,62,50,34,38,20,38,"Marathi, History"
stud_7648,80,31,72,61,37,37,26,61,20,22,48,23,"Marathi, Hindi"
stud_7649,20,21,70,39,59,30,32,45,78,29,26,66,"Hindi, Sports"
stud_7650,74,30,39,64,79,68,28,35,59,74,67,71,"Marathi, History, Environmental Studies"
stud_7651,59,37,67,41,36,25,55,51,51,37,36,75,"Hindi, Computer"
stud_7652,76,79,60,54,56,24,50,54,28,44,74,80,"Urdu, Computer"
stud_7653,41,65,73,37,65,66,35,28,38,58,47,67,"Hindi, Computer"
stud_7654,24,53,46,23,66,72,56,49,21,37,54,50,"History, Science"
stud_7655,47,40,40,48,72,43,39,40,58,77,49,58,"History, Environmental Studies"
stud_7656,44,77,29,58,66,63,40,25,48,56,80,68,"Urdu, Math"
stud_7657,26,59,47,49,44,69,51,77,30,51,53,80,"Drawing, Computer"
stud_7658,57,55,68,70,29,46,69,41,79,76,53,48,"Sports, Environmental Studies"
stud_7659,43,53,21,49,29,51,42,72,73,21,43,22,"Drawing, Sports"
stud_7660,33,22,62,47,35,22,72,36,78,47,67,39,"Geography, Sports"
stud_7661,77,22,74,77,39,23,41,33,48,73,43,70,"Marathi, Hindi, English"
stud_7662,47,26,28,60,33,43,48,76,79,25,35,45,"Drawing, Sports"
stud_7663,43,80,49,65,67,31,69,47,21,38,79,51,"Urdu, Math"
stud_7664,31,24,45,28,29,67,30,32,73,71,21,38,"Sports, Environmental Studies"
stud_7665,58,32,56,27,57,57,69,40,72,72,30,48,"Geography, Sports, Environmental Studies"
stud_7666,48,64,38,46,71,73,75,65,40,72,29,29,"Science, Geography"
stud_7667,65,58,31,44,72,58,76,59,61,63,78,43,"Geography, Math"
stud_7668,36,33,72,39,27,22,78,42,64,59,69,22,"Hindi, Geography"
stud_7669,60,20,26,30,76,62,23,42,22,60,33,39,"History, Science"
stud_7670,73,79,69,72,71,52,22,46,36,35,61,69,"Marathi, Urdu"
stud_7671,48,44,42,25,41,42,34,22,35,23,68,43,"Marathi, Math"
stud_7672,77,57,69,77,71,64,58,49,67,58,28,40,"Marathi, English, History"
stud_7673,36,47,63,30,24,59,54,29,43,54,21,67,"Hindi, Computer"
stud_7674,23,39,66,55,64,69,44,61,39,53,27,23,"Hindi, Science"
stud_7675,57,61,41,79,72,37,65,78,67,55,46,76,"English, Drawing"
stud_7676,49,66,47,42,42,53,28,23,41,40,62,49,"Urdu, Math"
stud_7677,44,45,21,57,57,26,58,68,59,63,46,20,"Drawing, Environmental Studies"
stud_7678,80,43,64,43,46,79,21,77,71,74,53,56,"Marathi, Science"
stud_7679,58,75,44,27,66,75,69,60,69,75,47,69,"Urdu, Science, Geography, Sports, Environmental Studies, Computer"
stud_7680,74,78,75,24,23,69,36,31,65,63,33,73,"Urdu, Hindi"
stud_7681,33,32,73,48,76,47,71,62,36,66,34,55,"Hindi, History"
stud_7682,74,38,76,60,27,43,76,34,58,40,52,48,"Marathi, Hindi, Geography"
stud_7683,64,30,66,23,56,30,54,61,73,78,54,60,"Sports, Environmental Studies"
stud_7684,23,56,69,73,63,47,65,26,50,35,50,31,"Hindi, English"
stud_7685,24,50,62,62,24,33,20,71,24,59,71,78,"Drawing, Math, Computer"
stud_7686,31,56,64,64,67,37,44,43,73,74,20,65,"Sports, Environmental Studies"
stud_7687,54,42,36,57,31,54,57,48,75,31,45,63,"Sports, Computer"
stud_7688,80,59,59,27,20,60,24,45,76,25,40,45,"Marathi, Sports"
stud_7689,35,41,60,63,36,29,43,63,60,49,31,36,"Hindi, English, Drawing, Sports"
stud_7690,59,46,67,30,62,52,61,56,75,75,71,71,"Sports, Environmental Studies, Math, Computer"
stud_7691,71,29,65,69,38,73,63,64,69,29,57,46,"Marathi, Science"
stud_7692,75,47,29,50,35,80,49,66,38,54,70,68,"Marathi, Science"
stud_7693,72,47,73,75,66,33,39,34,76,79,26,22,"Sports, Environmental Studies"
stud_7694,79,55,36,58,75,80,66,21,74,63,45,75,"Marathi, Science"
stud_7695,36,20,78,23,57,24,35,48,41,44,73,51,"Hindi, Math"
stud_7696,53,26,33,21,60,21,29,20,43,40,71,68,"Math, Computer"
stud_7697,21,26,62,49,47,59,67,45,45,67,38,30,"Hindi, Geography, Environmental Studies"
stud_7698,61,54,77,20,46,71,43,34,44,58,66,48,"Hindi, Science"
stud_7699,40,63,21,53,37,32,60,67,74,25,36,23,"Drawing, Sports"
stud_7700,22,37,65,45,67,44,46,35,65,80,28,63,"History, Environmental Studies"
stud_7701,28,26,42,29,25,75,65,71,27,60,53,49,"Science, Drawing"
stud_7702,42,73,56,40,31,66,66,40,41,43,67,77,"Urdu, Computer"
stud_7703,47,77,57,25,26,49,25,20,44,54,49,24,"Urdu, Hindi"
stud_7704,52,21,46,76,64,70,20,47,24,49,60,43,"English, Science"
stud_7705,35,30,62,26,32,74,23,40,59,58,42,79,"Science, Computer"
stud_7706,69,72,43,67,42,75,28,66,70,54,38,70,"Urdu, Science"
stud_7707,48,53,62,56,37,21,64,46,28,31,40,60,"Hindi, Geography"
stud_7708,28,33,72,79,78,46,67,54,38,36,38,77,"English, History"
stud_7709,49,59,67,47,80,69,33,77,77,65,42,33,"History, Drawing, Sports"
stud_7710,65,48,59,56,77,50,70,39,56,69,76,26,"History, Math"
stud_7711,31,40,43,58,71,32,77,79,22,37,39,67,"Geography, Drawing"
stud_7712,55,42,73,62,66,80,43,44,28,54,47,69,"Hindi, Science"
stud_7713,77,75,79,58,62,69,31,51,39,29,57,60,"Marathi, Hindi"
stud_7714,46,47,48,24,55,66,40,40,56,48,65,79,"Science, Computer"
stud_7715,23,78,30,54,47,61,60,75,72,65,37,58,"Urdu, Drawing"
stud_7716,61,70,74,77,58,76,80,60,38,20,42,50,"English, Geography"
stud_7717,51,33,42,39,37,70,65,52,23,47,36,65,"Science, Geography, Computer"
stud_7718,42,76,28,33,27,78,36,37,39,64,73,28,"Urdu, Science"
stud_7719,22,38,38,23,73,39,58,23,72,50,50,45,"History, Sports"
stud_7720,66,68,52,25,24,42,67,50,53,55,58,58,"Urdu, Geography"
stud_7721,36,78,60,42,26,39,27,48,62,55,33,30,"Urdu, Sports"
stud_7722,79,21,32,60,38,31,58,78,35,72,41,44,"Marathi, Drawing"
stud_7723,21,33,59,55,50,22,36,75,43,50,38,49,"Hindi, Drawing"
stud_7724,55,74,78,56,22,24,40,21,33,53,58,46,"Urdu, Hindi"
stud_7725,41,34,53,38,21,28,46,21,69,41,80,29,"Sports, Math"
stud_7726,20,51,53,55,50,26,67,42,65,29,34,72,"Geography, Computer"
